Chiplet,Core,Lane,Vector_Size,cin,cout,out_size,kernel_size,stride,OL1,AL1,WL1,real_WL1,AL2,reorder_case,rotation_enable,runtime,area-chiplet,area-package,total_memory_footprint,total_energy,chiplet_communication,dram_communication,DRAM_energy_A,DRAM_energy_W,DRAM_Energy,Die-to-Die_Energy,A-L2_Energy,A-L1_Energy,W-L1_Energy,Output_Energy,MAC_Energy,MOL1,MAL1,MWL1,sMWL1,MAL2,X1,Y1,K1,X2,Y2,K2,Kp,Yp,Kc,Yc,Xc,C1,C0,Csa,X0,Y0,note
4,8,16,8,64,128,112,3,1,24,65536,9344,9344,368640,2,False,903168.0,2077742.4155625,8310969.66225,1148.0,4521067349.342307,0,484507648,284950390.94854784,11630642.181282202,298558912.0,0.0,299146.3743356928,319113.5488966656,663827.7601787904,4132441322.586896,88785027.072,14797504512,1849688064,2359296,4608b,57802752,4,4,1,28,28,1,4,1,8,1,1,8,8,1,1,1,conv3
4,8,16,8,64,128,112,3,1,96,65536,9344,9344,368640,1,False,903168.0,2078516.6722499998,8314066.688999999,1148.0,4433158356.160142,0,343212032,197882215.93649155,11630642.181282202,211491008.0,0.0,133175.681286144,141828.2439540736,165994.57600634883,4132441322.586896,88785027.072,14797504512,822083584,2359296,4608b,40140800,4,4,1,14,14,1,4,1,8,1,1,8,8,1,2,2,conv3
4,8,16,8,64,128,112,3,1,96,65536,9344,9344,368640,2,False,903168.0,2078516.6722499998,8314066.688999999,1148.0,4433158356.160142,0,343212032,197882215.93649155,11630642.181282202,211491008.0,0.0,133175.681286144,141828.2439540736,165994.57600634883,4132441322.586896,88785027.072,14797504512,822083584,2359296,4608b,40140800,4,4,1,14,14,1,4,1,8,1,1,8,8,1,2,2,conv3
4,8,16,8,64,128,112,3,1,384,65536,9344,9344,368640,1,False,903168.0,2081613.699,8326454.796,1148.0,4395316232.091088,0,282198016,160284594.90855813,11630642.181282202,173893504.0,0.0,75063.7650051072,79778.3872241664,41536.279963238405,4132441322.586896,88785027.072,14797504512,462422016,2359296,4608b,32514048,4,4,1,7,7,1,4,1,8,1,1,8,8,1,4,4,conv3
4,8,16,8,64,128,112,3,1,384,65536,9344,9344,368640,2,False,903168.0,2081613.699,8326454.796,1148.0,4395316232.091088,0,282198016,160284594.90855813,11630642.181282202,173893504.0,0.0,75063.7650051072,79778.3872241664,41536.279963238405,4132441322.586896,88785027.072,14797504512,462422016,2359296,4608b,32514048,4,4,1,7,7,1,4,1,8,1,1,8,8,1,4,4,conv3
4,8,16,8,64,128,112,3,1,1536,65536,9344,9344,368640,1,False,1032192.0,2094001.8059999999,8376007.223999999,1148.0,5011290854.960902,0,303300608,173005594.50447544,11630642.181282202,186897152.0,0.0,59716.9619730432,63316.18033664,11903.352333926401,4722790164.098259,101468602.368,16911433728,367001600,2359296,4608b,35094528,4,2,1,4,7,1,4,1,8,1,1,8,8,1,8,8,conv3
4,8,16,8,64,128,112,3,1,1536,65536,9344,9344,368640,2,False,1032192.0,2094001.8059999999,8376007.223999999,1148.0,5011290854.960902,0,303300608,173005594.50447544,11630642.181282202,186897152.0,0.0,59716.9619730432,63316.18033664,11903.352333926401,4722790164.098259,101468602.368,16911433728,367001600,2359296,4608b,35094528,4,2,1,4,7,1,4,1,8,1,1,8,8,1,8,8,conv3
4,8,16,8,128,128,112,3,1,24,65536,74752,9344,368640,1,False,516096.0,2077742.4155625,8310969.66225,1148.0,2545578325.6207,0,228589568,113075551.96370944,23261284.362564404,140859392.0,0.0,170785.921302528,182350.5993695232,379401.83621959685,2353252094.079808,50734301.184,8455716864,1056964608,4718592,73728b,22937600,4,2,4,14,4,2,1,4,1,4,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,74752,9344,368640,2,False,516096.0,2077742.4155625,8310969.66225,1148.0,2658653877.584409,0,412090368,226151103.9274189,23261284.362564404,253934592.0,0.0,171137.885011968,182350.5993695232,379401.83621959685,2353252094.079808,50734301.184,8455716864,1056964608,4718592,73728b,45875200,4,2,4,14,4,2,1,4,1,4,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,74752,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2545097858.0949235,0,228589568,113075551.96370944,23261284.362564404,140859392.0,0.0,76100.389306368,81044.7108308992,94925.73097820161,2353252094.079808,50734301.184,8455716864,469762048,4718592,73728b,22937600,2,1,4,14,4,2,1,4,1,4,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,74752,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2658173410.0586333,0,412090368,226151103.9274189,23261284.362564404,253934592.0,0.0,76452.35301580801,81044.7108308992,94925.73097820161,2353252094.079808,50734301.184,8455716864,469762048,4718592,73728b,45875200,2,1,4,14,4,2,1,4,1,4,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,74752,9344,368640,1,False,516096.0,2081613.699,8326454.796,1148.0,2533650586.8750553,0,210239488,101767996.7673385,23261284.362564404,129551872.0,0.0,42925.256736768,45587.6498423808,23806.704667852802,2353252094.079808,50734301.184,8455716864,264241152,4718592,73728b,20643840,1,1,4,14,2,2,1,4,1,4,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,74752,9344,368640,2,False,516096.0,2081613.699,8326454.796,1148.0,2635418583.6423936,0,375390208,203535993.534677,23261284.362564404,231319552.0,0.0,43242.024075264,45587.6498423808,23806.704667852802,2353252094.079808,50734301.184,8455716864,264241152,4718592,73728b,41287680,1,1,4,14,2,2,1,4,1,4,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,74752,9344,368640,1,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,3123860239.5487175,0,1168113664,692022378.0179018,23261284.362564404,719804416.0,0.0,31743.2466505728,31658.09016832,6026.9480902656005,2353252094.079808,50734301.184,8455716864,183500800,4718592,73728b,140378112,1,1,4,7,1,2,1,4,1,4,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,74752,9344,368640,2,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,3123860239.5487175,0,1168113664,692022378.0179018,23261284.362564404,719804416.0,0.0,31743.2466505728,31658.09016832,6026.9480902656005,2353252094.079808,50734301.184,8455716864,183500800,4718592,73728b,140378112,1,1,4,7,1,2,1,4,1,4,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,37376,9344,368640,1,False,516096.0,2077742.4155625,8310969.66225,1148.0,2543316795.871271,0,224919552,113075551.96370944,23261284.362564404,138597888.0,0.0,170785.921302528,182350.5993695232,379401.83621959685,2353252068.3303795,50734301.184,8455716864,1056964608,4718592,36864b,22937600,4,4,2,14,4,2,1,4,2,2,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,37376,9344,368640,2,False,516096.0,2077742.4155625,8310969.66225,1148.0,2656392347.8349805,0,408420352,226151103.9274189,23261284.362564404,251673088.0,0.0,171137.885011968,182350.5993695232,379401.83621959685,2353252068.3303795,50734301.184,8455716864,1056964608,4718592,36864b,45875200,4,4,2,14,4,2,1,4,2,2,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,37376,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2531528773.149124,0,206569472,101767996.7673385,23261284.362564404,127290368.0,0.0,76065.19293542401,81044.7108308992,94925.73097820161,2353252068.3303795,50734301.184,8455716864,469762048,4718592,36864b,20643840,4,2,2,7,4,2,1,4,2,2,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,37376,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2633296769.9164624,0,371720192,203535993.534677,23261284.362564404,229058048.0,0.0,76381.96027392,81044.7108308992,94925.73097820161,2353252068.3303795,50734301.184,8455716864,469762048,4718592,36864b,41287680,4,2,2,7,4,2,1,4,2,2,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,37376,9344,368640,1,False,516096.0,2081613.699,8326454.796,1148.0,2531389057.1256266,0,206569472,101767996.7673385,23261284.362564404,127290368.0,0.0,42925.256736768,45587.6498423808,23806.704667852802,2353252068.3303795,50734301.184,8455716864,264241152,4718592,36864b,20643840,2,1,2,7,4,2,1,4,2,2,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,37376,9344,368640,2,False,516096.0,2081613.699,8326454.796,1148.0,2633157053.892965,0,371720192,203535993.534677,23261284.362564404,229058048.0,0.0,43242.024075264,45587.6498423808,23806.704667852802,2353252068.3303795,50734301.184,8455716864,264241152,4718592,36864b,41287680,2,1,2,7,4,2,1,4,2,2,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,37376,9344,368640,1,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2521167528.8719916,0,190054400,91591197.09060465,23261284.362564404,117113600.0,0.0,29874.3193534464,31658.09016832,6026.9480902656005,2353252068.3303795,50734301.184,8455716864,183500800,4718592,36864b,18579456,1,1,2,7,2,2,1,4,2,2,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,37376,9344,368640,2,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2612758725.962596,0,338690048,183182394.1812093,23261284.362564404,208704512.0,0.0,30159.4099580928,31658.09016832,6026.9480902656005,2353252068.3303795,50734301.184,8455716864,183500800,4718592,36864b,37158912,1,1,2,7,2,2,1,4,2,2,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,18688,9344,368640,1,False,451584.0,2077742.4155625,8310969.66225,1148.0,2247108588.261876,0,232030208,118729329.56189492,23261284.362564404,142979552.0,0.0,149499.27478886402,159556.7744483328,331989.15201269765,2059095477.5246263,44392513.536,7398752256,924844032,4718592,18432b,24084480,4,4,1,14,7,2,1,4,4,1,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,18688,9344,368640,2,False,451584.0,2077742.4155625,8310969.66225,1148.0,2365837917.823771,0,424706048,237458659.12378985,23261284.362564404,261708512.0,0.0,149868.836683776,159556.7744483328,331989.15201269765,2059095477.5246263,44392513.536,7398752256,924844032,4718592,18432b,48168960,4,4,1,14,7,2,1,4,4,1,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,18688,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2530398008.2744102,0,204734464,101767996.7673385,23261284.362564404,126159616.0,0.0,76065.19293542401,81044.7108308992,94925.73097820161,2353252055.4556656,50734301.184,8455716864,469762048,4718592,18432b,20643840,4,4,1,7,4,2,1,4,4,1,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,18688,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2632166005.0417485,0,369885184,203535993.534677,23261284.362564404,227927296.0,0.0,76381.96027392,81044.7108308992,94925.73097820161,2353252055.4556656,50734301.184,8455716864,469762048,4718592,18432b,41287680,4,4,1,7,4,2,1,4,4,1,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,18688,9344,368640,1,False,516096.0,2081613.699,8326454.796,1148.0,2530258292.2509127,0,204734464,101767996.7673385,23261284.362564404,126159616.0,0.0,42925.256736768,45587.6498423808,23806.704667852802,2353252055.4556656,50734301.184,8455716864,264241152,4718592,18432b,20643840,2,2,1,7,4,2,1,4,4,1,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,18688,9344,368640,2,False,516096.0,2081613.699,8326454.796,1148.0,2632026289.018251,0,369885184,203535993.534677,23261284.362564404,227927296.0,0.0,43242.024075264,45587.6498423808,23806.704667852802,2353252055.4556656,50734301.184,8455716864,264241152,4718592,18432b,41287680,2,2,1,7,4,2,1,4,4,1,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,18688,9344,368640,1,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2530213563.6740117,0,204734464,101767996.7673385,23261284.362564404,126159616.0,0.0,29905.996087296,31658.09016832,6026.9480902656005,2353252055.4556656,50734301.184,8455716864,183500800,4718592,18432b,20643840,1,1,1,7,4,2,1,4,4,1,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,18688,9344,368640,2,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2631981560.44135,0,369885184,203535993.534677,23261284.362564404,227927296.0,0.0,30222.763425792,31658.09016832,6026.9480902656005,2353252055.4556656,50734301.184,8455716864,183500800,4718592,18432b,41287680,1,1,1,7,4,2,1,4,4,1,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,9344,9344,368640,1,False,451584.0,2077742.4155625,8310969.66225,1148.0,2270359744.5415673,0,269762560,142475195.47427392,23261284.362564404,166230640.0,0.0,149573.1871678464,159556.7744483328,331989.15201269765,2059095471.8919387,44392513.536,7398752256,924844032,4718592,9216b,28901376,4,4,1,28,7,1,1,4,8,1,1,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,9344,9344,368640,2,False,451584.0,2077742.4155625,8310969.66225,1148.0,2270359744.5415673,0,269762560,142475195.47427392,23261284.362564404,166230640.0,0.0,149573.1871678464,159556.7744483328,331989.15201269765,2059095471.8919387,44392513.536,7398752256,924844032,4718592,9216b,28901376,4,4,1,28,7,1,1,4,8,1,1,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,9344,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2541140181.0334234,0,222167040,113075551.96370944,23261284.362564404,136901760.0,0.0,76100.389306368,81044.7108308992,94925.73097820161,2353252049.018308,50734301.184,8455716864,469762048,4718592,9216b,22937600,4,4,1,14,4,1,1,4,8,1,1,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,9344,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,2541140181.0334234,0,222167040,113075551.96370944,23261284.362564404,136901760.0,0.0,76100.389306368,81044.7108308992,94925.73097820161,2353252049.018308,50734301.184,8455716864,469762048,4718592,9216b,22937600,4,4,1,14,4,1,1,4,8,1,1,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,9344,9344,368640,1,False,516096.0,2081613.699,8326454.796,1148.0,2529692909.8135552,0,203816960,101767996.7673385,23261284.362564404,125594240.0,0.0,42925.256736768,45587.6498423808,23806.704667852802,2353252049.018308,50734301.184,8455716864,264241152,4718592,9216b,20643840,4,2,1,7,4,1,1,4,8,1,1,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,9344,9344,368640,2,False,516096.0,2081613.699,8326454.796,1148.0,2529692909.8135552,0,203816960,101767996.7673385,23261284.362564404,125594240.0,0.0,42925.256736768,45587.6498423808,23806.704667852802,2353252049.018308,50734301.184,8455716864,264241152,4718592,9216b,20643840,4,2,1,7,4,1,1,4,8,1,1,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,9344,9344,368640,1,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2529648181.2366543,0,203816960,101767996.7673385,23261284.362564404,125594240.0,0.0,29905.996087296,31658.09016832,6026.9480902656005,2353252049.018308,50734301.184,8455716864,183500800,4718592,9216b,20643840,2,1,1,7,4,1,1,4,8,1,1,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,9344,9344,368640,2,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,2529648181.2366543,0,203816960,101767996.7673385,23261284.362564404,125594240.0,0.0,29905.996087296,31658.09016832,6026.9480902656005,2353252049.018308,50734301.184,8455716864,183500800,4718592,9216b,20643840,2,1,1,7,4,1,1,4,8,1,1,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,74752,9344,368640,1,False,451584.0,2077742.4155625,8310969.66225,1148.0,2509665985.0971656,0,658112512,395764431.8729831,5815321.090641101,405536128.0,0.0,150361.585876992,159556.7744483328,331913.8800893952,2059095511.3207512,44392513.536,7398752256,924844032,1179648,18432b,80281600,4,2,1,14,14,2,4,1,1,4,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,74752,9344,368640,2,False,451584.0,2077742.4155625,8310969.66225,1148.0,2905430416.9701486,0,1300365312,791528863.7459662,5815321.090641101,801299328.0,0.0,151593.458860032,159556.7744483328,331913.8800893952,2059095511.3207512,44392513.536,7398752256,924844032,1179648,18432b,160563200,4,2,1,14,14,2,4,1,1,4,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,74752,9344,368640,1,False,451584.0,2078516.6722499998,8314066.688999999,1148.0,2509245576.0121117,0,658112512,395764431.8729831,5815321.090641101,405536128.0,0.0,67511.745380352,70914.1219770368,82997.28800317441,2059095511.3207512,44392513.536,7398752256,411041792,1179648,18432b,80281600,2,1,1,14,14,2,4,1,1,4,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,74752,9344,368640,2,False,451584.0,2078516.6722499998,8314066.688999999,1148.0,2905010007.8850946,0,1300365312,791528863.7459662,5815321.090641101,801299328.0,0.0,68743.618363392,70914.1219770368,82997.28800317441,2059095511.3207512,44392513.536,7398752256,411041792,1179648,18432b,160563200,2,1,1,14,14,2,4,1,1,4,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,74752,9344,368640,1,False,451584.0,2081613.699,8326454.796,1148.0,2469546881.304253,0,593887232,356187988.68568474,5815321.090641101,365959808.0,0.0,38391.113908224004,39889.1936120832,20768.139981619202,2059095511.3207512,44392513.536,7398752256,231211008,1179648,18432b,72253440,1,1,1,14,7,2,4,1,1,4,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,74752,9344,368640,2,False,451584.0,2081613.699,8326454.796,1148.0,2825734869.989938,0,1171914752,712375977.3713695,5815321.090641101,722146688.0,0.0,39499.79959296,39889.1936120832,20768.139981619202,2059095511.3207512,44392513.536,7398752256,231211008,1179648,18432b,144506880,1,1,1,14,7,2,4,1,1,4,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,74752,9344,368640,1,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,3106414276.2767944,0,1139802112,692022378.0179018,5815321.090641101,702358528.0,0.0,31743.2466505728,31658.09016832,5951.676166963201,2353252094.079808,50734301.184,8455716864,183500800,1179648,18432b,140378112,1,1,1,7,4,2,4,1,1,4,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,74752,9344,368640,2,False,516096.0,2094001.8059999999,8376007.223999999,1148.0,3106414276.2767944,0,1139802112,692022378.0179018,5815321.090641101,702358528.0,0.0,31743.2466505728,31658.09016832,5951.676166963201,2353252094.079808,50734301.184,8455716864,183500800,1179648,18432b,140378112,1,1,1,7,4,2,4,1,1,4,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,37376,9344,368640,1,False,451584.0,2077742.4155625,8310969.66225,1148.0,2507687146.566416,0,654901248,395764431.8729831,5815321.090641101,403557312.0,0.0,150361.585876992,159556.7744483328,331913.8800893952,2059095488.7900012,44392513.536,7398752256,924844032,1179648,9216b,80281600,4,4,1,14,14,1,4,1,2,2,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,37376,9344,368640,2,False,451584.0,2077742.4155625,8310969.66225,1148.0,2507687146.566416,0,654901248,395764431.8729831,5815321.090641101,403557312.0,0.0,150361.585876992,159556.7744483328,331913.8800893952,2059095488.7900012,44392513.536,7398752256,924844032,1179648,9216b,80281600,4,4,1,14,14,1,4,1,2,2,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,37376,9344,368640,1,False,451584.0,2078516.6722499998,8314066.688999999,1148.0,2467690294.294063,0,590675968,356187988.68568474,5815321.090641101,363980992.0,0.0,67388.55808204801,70914.1219770368,82997.28800317441,2059095488.7900012,44392513.536,7398752256,411041792,1179648,9216b,72253440,4,2,1,7,14,1,4,1,2,2,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,37376,9344,368640,2,False,451584.0,2078516.6722499998,8314066.688999999,1148.0,2467690294.294063,0,590675968,356187988.68568474,5815321.090641101,363980992.0,0.0,67388.55808204801,70914.1219770368,82997.28800317441,2059095488.7900012,44392513.536,7398752256,411041792,1179648,9216b,72253440,4,2,1,7,14,1,4,1,2,2,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,37376,9344,368640,1,False,451584.0,2081613.699,8326454.796,1148.0,2467568042.773503,0,590675968,356187988.68568474,5815321.090641101,363980992.0,0.0,38391.113908224004,39889.1936120832,20768.139981619202,2059095488.7900012,44392513.536,7398752256,231211008,1179648,9216b,72253440,2,1,1,7,14,1,4,1,2,2,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,37376,9344,368640,2,False,451584.0,2081613.699,8326454.796,1148.0,2467568042.773503,0,590675968,356187988.68568474,5815321.090641101,363980992.0,0.0,38391.113908224004,39889.1936120832,20768.139981619202,2059095488.7900012,44392513.536,7398752256,231211008,1179648,9216b,72253440,2,1,1,7,14,1,4,1,2,2,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,37376,9344,368640,1,False,451584.0,2094001.8059999999,8376007.223999999,1148.0,2431910106.400146,0,532873216,320569189.81711626,5815321.090641101,328362304.0,0.0,26888.3922714624,27700.82889728,5210.852976230401,2059095488.7900012,44392513.536,7398752256,160563200,1179648,9216b,65028096,1,1,1,7,7,1,4,1,2,2,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,37376,9344,368640,2,False,451584.0,2094001.8059999999,8376007.223999999,1148.0,2431910106.400146,0,532873216,320569189.81711626,5815321.090641101,328362304.0,0.0,26888.3922714624,27700.82889728,5210.852976230401,2059095488.7900012,44392513.536,7398752256,160563200,1179648,9216b,65028096,1,1,1,7,7,1,4,1,2,2,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,18688,9344,368640,1,False,903168.0,2077742.4155625,8310969.66225,1148.0,4696784477.096343,0,792788992,474917318.2475797,11630642.181282202,488525248.0,0.0,299737.673367552,319113.5488966656,663827.7601787904,4118191523.0419,88785027.072,14797504512,1849688064,2359296,9216b,96337920,4,4,1,14,28,1,4,1,4,1,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,18688,9344,368640,2,False,903168.0,2077742.4155625,8310969.66225,1148.0,4696784477.096343,0,792788992,474917318.2475797,11630642.181282202,488525248.0,0.0,299737.673367552,319113.5488966656,663827.7601787904,4118191523.0419,88785027.072,14797504512,1849688064,2359296,9216b,96337920,4,4,1,14,28,1,4,1,4,1,2,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,18688,9344,368640,1,False,903168.0,2078516.6722499998,8314066.688999999,1148.0,4577214329.36434,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,133668.43047936002,141828.2439540736,165994.57600634883,4118191523.0419,88785027.072,14797504512,822083584,2359296,9216b,72253440,4,4,1,7,14,1,4,1,4,1,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,18688,9344,368640,2,False,903168.0,2078516.6722499998,8314066.688999999,1148.0,4577214329.36434,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,133668.43047936002,141828.2439540736,165994.57600634883,4118191523.0419,88785027.072,14797504512,822083584,2359296,9216b,72253440,4,4,1,7,14,1,4,1,4,1,2,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,18688,9344,368640,1,False,903168.0,2081613.699,8326454.796,1148.0,4576969826.323218,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,75673.542131712,79778.3872241664,41536.279963238405,4118191523.0419,88785027.072,14797504512,462422016,2359296,9216b,72253440,2,2,1,7,14,1,4,1,4,1,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,18688,9344,368640,2,False,903168.0,2081613.699,8326454.796,1148.0,4576969826.323218,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,75673.542131712,79778.3872241664,41536.279963238405,4118191523.0419,88785027.072,14797504512,462422016,2359296,9216b,72253440,2,2,1,7,14,1,4,1,4,1,2,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,1536,65536,18688,9344,368640,1,False,903168.0,2094001.8059999999,8376007.223999999,1148.0,4576891551.313642,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,52889.835995136,55401.65779456,10421.705952460801,4118191523.0419,88785027.072,14797504512,321126400,2359296,9216b,72253440,1,1,1,7,14,1,4,1,4,1,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,1536,65536,18688,9344,368640,2,False,903168.0,2094001.8059999999,8376007.223999999,1148.0,4576891551.313642,0,600113152,356187988.68568474,11630642.181282202,369796288.0,0.0,52889.835995136,55401.65779456,10421.705952460801,4118191523.0419,88785027.072,14797504512,321126400,2359296,9216b,72253440,1,1,1,7,14,1,4,1,4,1,2,16,8,1,8,8,conv4
4,8,16,8,128,128,112,3,1,24,65536,9344,9344,368640,1,False,1806336.0,2077742.4155625,8310969.66225,1148.0,9011656829.05652,0,965804032,569900781.8970957,23261284.362564404,595139008.0,0.0,598292.7486713856,638227.0977933313,1327655.5203575809,8236383591.545698,177570054.144,29595009024,3699376128,4718592,9216b,115605504,4,4,1,28,28,1,4,1,8,1,1,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,24,65536,9344,9344,368640,2,False,1806336.0,2077742.4155625,8310969.66225,1148.0,9011656829.05652,0,965804032,569900781.8970957,23261284.362564404,595139008.0,0.0,598292.7486713856,638227.0977933313,1327655.5203575809,8236383591.545698,177570054.144,29595009024,3699376128,4718592,9216b,115605504,4,4,1,28,28,1,4,1,8,1,1,16,8,1,1,1,conv4
4,8,16,8,128,128,112,3,1,96,65536,9344,9344,368640,1,False,1806336.0,2078516.6722499998,8314066.688999999,1148.0,8835838842.69219,0,683212800,395764431.8729831,23261284.362564404,421003200.0,0.0,266351.362572288,283656.4879081472,331989.15201269765,8236383591.545698,177570054.144,29595009024,1644167168,4718592,9216b,80281600,4,4,1,14,14,1,4,1,8,1,1,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,96,65536,9344,9344,368640,2,False,1806336.0,2078516.6722499998,8314066.688999999,1148.0,8835838842.69219,0,683212800,395764431.8729831,23261284.362564404,421003200.0,0.0,266351.362572288,283656.4879081472,331989.15201269765,8236383591.545698,177570054.144,29595009024,1644167168,4718592,9216b,80281600,4,4,1,14,14,1,4,1,8,1,1,16,8,1,2,2,conv4
4,8,16,8,128,128,112,3,1,384,65536,9344,9344,368640,1,False,1806336.0,2081613.699,8326454.796,1148.0,8795773393.422651,0,618987520,356187988.68568474,23261284.362564404,381426880.0,0.0,150238.398578688,159556.7744483328,83072.55992647681,8236383591.545698,177570054.144,29595009024,924844032,4718592,9216b,72253440,4,2,1,7,14,1,4,1,8,1,1,16,8,1,4,4,conv4
4,8,16,8,128,128,112,3,1,384,65536,9344,9344,368640,2,False,1806336.0,2081613.699,8326454.796,1148.0,8795773393.422651,0,618987520,356187988.68568474,23261284.362564404,381426880.0,0.0,150238.398578688,159556.7744483328,83072.55992647681,8236383591.545698,177570054.144,29595009024,924844032,4718592,9216b,72253440,4,2,1,7,14,1,4,1,8,1,1,16,8,1,4,4,conv4
